GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GB7001
"G1900090","2000","2","4","Iowa","19","Audubon","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Audubon County",48700
"G1900110","2000","2","4","Iowa","19","Benton","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Benton County",82700
"G1900130","2000","2","4","Iowa","19","Black Hawk","013",,,,,,,,,,,,,"8920","9999","9999",,,,,,,,"Black Hawk County",77000
"G1900150","2000","2","4","Iowa","19","Boone","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boone County",74900
"G1900170","2000","2","4","Iowa","19","Bremer","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bremer County",88000
"G1900190","2000","2","4","Iowa","19","Buchanan","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buchanan County",73900
"G1900210","2000","2","4","Iowa","19","Buena Vista","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buena Vista County",64900
"G1900230","2000","2","4","Iowa","19","Butler","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Butler County",62200
"G1900250","2000","2","4","Iowa","19","Calhoun","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",54700
"G1900270","2000","2","4","Iowa","19","Carroll","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",75900
"G1900290","2000","2","4","Iowa","19","Cass","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cass County",59500
"G1900310","2000","2","4","Iowa","19","Cedar","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cedar County",84600
"G1900330","2000","2","4","Iowa","19","Cerro Gordo","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cerro Gordo County",75400
"G1900350","2000","2","4","Iowa","19","Cherokee","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cherokee County",57300
"G1900370","2000","2","4","Iowa","19","Chickasaw","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chickasaw County",71200
"G1900390","2000","2","4","Iowa","19","Clarke","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clarke County",64700
"G1900410","2000","2","4","Iowa","19","Clay","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",74400
"G1900430","2000","2","4","Iowa","19","Clayton","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clayton County",66400
"G1900450","2000","2","4","Iowa","19","Clinton","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clinton County",70900
"G1900470","2000","2","4","Iowa","19","Crawford","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crawford County",58200
"G1900490","2000","2","4","Iowa","19","Dallas","049",,,,,,,,,,,,,"2120","9999","9999",,,,,,,,"Dallas County",108000
"G1900510","2000","2","4","Iowa","19","Davis","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Davis County",55000
"G1900530","2000","2","4","Iowa","19","Decatur","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Decatur County",45400
"G1900550","2000","2","4","Iowa","19","Delaware","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Delaware County",79700
"G1900570","2000","2","4","Iowa","19","Des Moines","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Des Moines County",70100
"G1900590","2000","2","4","Iowa","19","Dickinson","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dickinson County",96800
"G1900610","2000","2","4","Iowa","19","Dubuque","061",,,,,,,,,,,,,"2200","9999","9999",,,,,,,,"Dubuque County",93300
"G1900630","2000","2","4","Iowa","19","Emmet","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Emmet County",53000
"G1900650","2000","2","4","Iowa","19","Fayette","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fayette County",58300
"G1900670","2000","2","4","Iowa","19","Floyd","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Floyd County",64700
"G1900690","2000","2","4","Iowa","19","Franklin","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",55200
"G1900710","2000","2","4","Iowa","19","Fremont","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fremont County",64400
"G1900730","2000","2","4","Iowa","19","Greene","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greene County",51800
"G1900750","2000","2","4","Iowa","19","Grundy","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grundy County",72500
"G1900770","2000","2","4","Iowa","19","Guthrie","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Guthrie County",61800
"G1900790","2000","2","4","Iowa","19","Hamilton","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",70500
"G1900810","2000","2","4","Iowa","19","Hancock","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hancock County",59600
"G1900830","2000","2","4","Iowa","19","Hardin","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardin County",57200
"G1900850","2000","2","4","Iowa","19","Harrison","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harrison County",74900
"G1900870","2000","2","4","Iowa","19","Henry","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Henry County",76700
"G1900890","2000","2","4","Iowa","19","Howard","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",59500
"G1900910","2000","2","4","Iowa","19","Humboldt","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Humboldt County",71700
"G1900930","2000","2","4","Iowa","19","Ida","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ida County",55500
"G1900950","2000","2","4","Iowa","19","Iowa","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Iowa County",85600
"G1900970","2000","2","4","Iowa","19","Jackson","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",76500
"G1900990","2000","2","4","Iowa","19","Jasper","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jasper County",82500
"G1901010","2000","2","4","Iowa","19","Jefferson","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",72500
"G1901030","2000","2","4","Iowa","19","Johnson","103",,,,,,,,,,,,,"3500","9999","9999",,,,,,,,"Johnson County",131500
"G1901050","2000","2","4","Iowa","19","Jones","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jones County",80400
"G1901070","2000","2","4","Iowa","19","Keokuk","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Keokuk County",51900
"G1901090","2000","2","4","Iowa","19","Kossuth","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kossuth County",54300
"G1901110","2000","2","4","Iowa","19","Lee","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lee County",60300
"G1901130","2000","2","4","Iowa","19","Linn","113",,,,,,,,,,,,,"1360","9999","9999",,,,,,,,"Linn County",99400
"G1901150","2000","2","4","Iowa","19","Louisa","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Louisa County",66600
"G1901170","2000","2","4","Iowa","19","Lucas","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lucas County",50900
"G1901190","2000","2","4","Iowa","19","Lyon","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyon County",64000
"G1901210","2000","2","4","Iowa","19","Madison","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",87700
"G1901230","2000","2","4","Iowa","19","Mahaska","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mahaska County",68100
"G1901250","2000","2","4","Iowa","19","Marion","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",88300
"G1901270","2000","2","4","Iowa","19","Marshall","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marshall County",71200
"G1901290","2000","2","4","Iowa","19","Mills","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mills County",92900
"G1901310","2000","2","4","Iowa","19","Mitchell","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mitchell County",66500
"G1901330","2000","2","4","Iowa","19","Monona","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monona County",54400
"G1901350","2000","2","4","Iowa","19","Monroe","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",52400
"G1901370","2000","2","4","Iowa","19","Montgomery","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery County",55900
"G1901390","2000","2","4","Iowa","19","Muscatine","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Muscatine County",84700
"G1901410","2000","2","4","Iowa","19","O Brien","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"O'Brien County",58300
"G1901430","2000","2","4","Iowa","19","Osceola","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Osceola County",53400
"G1901450","2000","2","4","Iowa","19","Page","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Page County",60000
"G1901470","2000","2","4","Iowa","19","Palo Alto","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Palo Alto County",53500
"G1901490","2000","2","4","Iowa","19","Plymouth","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Plymouth County",88200
"G1901510","2000","2","4","Iowa","19","Pocahontas","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pocahontas County",40400
"G1901530","2000","2","4","Iowa","19","Polk","153",,,,,,,,,,,,,"2120","9999","9999",,,,,,,,"Polk County",103100
"G1901550","2000","2","4","Iowa","19","Pottawattamie","155",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Pottawattamie County",84900
"G1901570","2000","2","4","Iowa","19","Poweshiek","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Poweshiek County",81600
"G1901590","2000","2","4","Iowa","19","Ringgold","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ringgold County",45000
"G1901610","2000","2","4","Iowa","19","Sac","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sac County",50000
"G1901630","2000","2","4","Iowa","19","Scott","163",,,,,,,,,,,,,"1960","9999","9999",,,,,,,,"Scott County",92400
"G1901650","2000","2","4","Iowa","19","Shelby","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shelby County",73800
"G1901670","2000","2","4","Iowa","19","Sioux","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sioux County",84700
"G1901690","2000","2","4","Iowa","19","Story","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Story County",115800
"G1901710","2000","2","4","Iowa","19","Tama","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tama County",64200
"G1901730","2000","2","4","Iowa","19","Taylor","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Taylor County",37900
"G1901750","2000","2","4","Iowa","19","Union","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",55600
"G1901770","2000","2","4","Iowa","19","Van Buren","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Van Buren County",43100
"G1901790","2000","2","4","Iowa","19","Wapello","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wapello County",50100
"G1901810","2000","2","4","Iowa","19","Warren","181",,,,,,,,,,,,,"2120","9999","9999",,,,,,,,"Warren County",102000
"G1901830","2000","2","4","Iowa","19","Washington","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",83600
"G1901850","2000","2","4","Iowa","19","Wayne","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",35600
"G1901870","2000","2","4","Iowa","19","Webster","187",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Webster County",66000
"G1901890","2000","2","4","Iowa","19","Winnebago","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Winnebago County",61200
"G1901910","2000","2","4","Iowa","19","Winneshiek","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Winneshiek County",86000
"G1901930","2000","2","4","Iowa","19","Woodbury","193",,,,,,,,,,,,,"7720","9999","9999",,,,,,,,"Woodbury County",76400
"G1901950","2000","2","4","Iowa","19","Worth","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Worth County",55900
"G1901970","2000","2","4","Iowa","19","Wright","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wright County",52500
"G2000010","2000","2","4","Kansas","20","Allen","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Allen County",40900
"G2000030","2000","2","4","Kansas","20","Anderson","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Anderson County",49300
"G2000050","2000","2","4","Kansas","20","Atchison","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Atchison County",56500
"G2000070","2000","2","4","Kansas","20","Barber","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barber County",33000
"G2000090","2000","2","4","Kansas","20","Barton","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barton County",55500
"G2000110","2000","2","4","Kansas","20","Bourbon","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bourbon County",46200
"G2000130","2000","2","4","Kansas","20","Brown","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",50800
"G2000150","2000","2","4","Kansas","20","Butler","015",,,,,,,,,,,,,"9040","9999","9999",,,,,,,,"Butler County",83900
"G2000170","2000","2","4","Kansas","20","Chase","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chase County",39800
"G2000190","2000","2","4","Kansas","20","Chautauqua","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chautauqua County",26200
"G2000210","2000","2","4","Kansas","20","Cherokee","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cherokee County",46900
"G2000230","2000","2","4","Kansas","20","Cheyenne","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheyenne County",48500
"G2000250","2000","2","4","Kansas","20","Clark","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clark County",42600
"G2000270","2000","2","4","Kansas","20","Clay","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",52900
"G2000290","2000","2","4","Kansas","20","Cloud","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cloud County",42400
"G2000310","2000","2","4","Kansas","20","Coffey","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coffey County",60700
"G2000330","2000","2","4","Kansas","20","Comanche","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Comanche County",29700
"G2000350","2000","2","4","Kansas","20","Cowley","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cowley County",54100
"G2000370","2000","2","4","Kansas","20","Crawford","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crawford County",54000
"G2000390","2000","2","4","Kansas","20","Decatur","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Decatur County",43600
"G2000410","2000","2","4","Kansas","20","Dickinson","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dickinson County",62800
"G2000430","2000","2","4","Kansas","20","Doniphan","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Doniphan County",54700
"G2000450","2000","2","4","Kansas","20","Douglas","045",,,,,,,,,,,,,"4150","9999","9999",,,,,,,,"Douglas County",117800
"G2000470","2000","2","4","Kansas","20","Edwards","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Edwards County",36300
"G2000490","2000","2","4","Kansas","20","Elk","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elk County",24700
"G2000510","2000","2","4","Kansas","20","Ellis","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ellis County",85500
"G2000530","2000","2","4","Kansas","20","Ellsworth","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ellsworth County",43400
"G2000550","2000","2","4","Kansas","20","Finney","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Finney County",83800
"G2000570","2000","2","4","Kansas","20","Ford","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ford County",69200
"G2000590","2000","2","4","Kansas","20","Franklin","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",73800
"G2000610","2000","2","4","Kansas","20","Geary","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Geary County",69400
"G2000630","2000","2","4","Kansas","20","Gove","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gove County",48100
"G2000650","2000","2","4","Kansas","20","Graham","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Graham County",41300
"G2000670","2000","2","4","Kansas","20","Grant","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",78600
"G2000690","2000","2","4","Kansas","20","Gray","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gray County",76000
"G2000710","2000","2","4","Kansas","20","Greeley","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greeley County",57700
"G2000730","2000","2","4","Kansas","20","Greenwood","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greenwood County",35300
"G2000750","2000","2","4","Kansas","20","Hamilton","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",59400
"G2000770","2000","2","4","Kansas","20","Harper","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harper County",44100
"G2000790","2000","2","4","Kansas","20","Harvey","079",,,,,,,,,,,,,"9040","9999","9999",,,,,,,,"Harvey County",76400
"G2000810","2000","2","4","Kansas","20","Haskell","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Haskell County",76100
"G2000830","2000","2","4","Kansas","20","Hodgeman","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hodgeman County",45000
"G2000850","2000","2","4","Kansas","20","Jackson","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",70200
"G2000870","2000","2","4","Kansas","20","Jefferson","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",83100
"G2000890","2000","2","4","Kansas","20","Jewell","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jewell County",24000
"G2000910","2000","2","4","Kansas","20","Johnson","091",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Johnson County",150100
"G2000930","2000","2","4","Kansas","20","Kearny","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kearny County",77500
"G2000950","2000","2","4","Kansas","20","Kingman","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kingman County",56800
"G2000970","2000","2","4","Kansas","20","Kiowa","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kiowa County",44200
"G2000990","2000","2","4","Kansas","20","Labette","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Labette County",39600
"G2001010","2000","2","4","Kansas","20","Lane","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lane County",48500
"G2001030","2000","2","4","Kansas","20","Leavenworth","103",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Leavenworth County",96900
"G2001050","2000","2","4","Kansas","20","Lincoln","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",33900
"G2001070","2000","2","4","Kansas","20","Linn","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Linn County",56100
"G2001090","2000","2","4","Kansas","20","Logan","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",55000
"G2001110","2000","2","4","Kansas","20","Lyon","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyon County",67900
"G2001130","2000","2","4","Kansas","20","McPherson","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McPherson County",82700
"G2001150","2000","2","4","Kansas","20","Marion","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",52300
"G2001170","2000","2","4","Kansas","20","Marshall","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marshall County",46200
"G2001190","2000","2","4","Kansas","20","Meade","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Meade County",52900
"G2001210","2000","2","4","Kansas","20","Miami","121",,,,,,,,,,,,,"3760","9999","9999",,,,,,,,"Miami County",106300
"G2001230","2000","2","4","Kansas","20","Mitchell","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mitchell County",55600
"G2001250","2000","2","4","Kansas","20","Montgomery","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery County",44400
"G2001270","2000","2","4","Kansas","20","Morris","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morris County",48400
"G2001290","2000","2","4","Kansas","20","Morton","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morton County",67700
"G2001310","2000","2","4","Kansas","20","Nemaha","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nemaha County",58200
"G2001330","2000","2","4","Kansas","20","Neosho","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Neosho County",44900
"G2001350","2000","2","4","Kansas","20","Ness","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ness County",40600
"G2001370","2000","2","4","Kansas","20","Norton","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Norton County",46800
"G2001390","2000","2","4","Kansas","20","Osage","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Osage County",67600
"G2001410","2000","2","4","Kansas","20","Osborne","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Osborne County",32000
"G2001430","2000","2","4","Kansas","20","Ottawa","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ottawa County",58900
"G2001450","2000","2","4","Kansas","20","Pawnee","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pawnee County",48800
"G2001470","2000","2","4","Kansas","20","Phillips","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phillips County",48200
"G2001490","2000","2","4","Kansas","20","Pottawatomie","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pottawatomie County",81100
"G2001510","2000","2","4","Kansas","20","Pratt","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pratt County",56600
