GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AB2AA,AB2AAM
G4000250,2008-2012,Oklahoma,40,400,Cimarron County,25,250,"Cimarron County, Oklahoma",44250,4848
G4000270,2008-2012,Oklahoma,40,400,Cleveland County,27,270,"Cleveland County, Oklahoma",68388,1415
G4000290,2008-2012,Oklahoma,40,400,Coal County,29,290,"Coal County, Oklahoma",42617,3436
G4000310,2008-2012,Oklahoma,40,400,Comanche County,31,310,"Comanche County, Oklahoma",54458,1898
G4000330,2008-2012,Oklahoma,40,400,Cotton County,33,330,"Cotton County, Oklahoma",54655,2600
G4000350,2008-2012,Oklahoma,40,400,Craig County,35,350,"Craig County, Oklahoma",50333,4301
G4000370,2008-2012,Oklahoma,40,400,Creek County,37,370,"Creek County, Oklahoma",52845,1627
G4000390,2008-2012,Oklahoma,40,400,Custer County,39,390,"Custer County, Oklahoma",55784,4206
G4000410,2008-2012,Oklahoma,40,400,Delaware County,41,410,"Delaware County, Oklahoma",45157,2343
G4000430,2008-2012,Oklahoma,40,400,Dewey County,43,430,"Dewey County, Oklahoma",56836,4911
G4000450,2008-2012,Oklahoma,40,400,Ellis County,45,450,"Ellis County, Oklahoma",59575,3841
G4000470,2008-2012,Oklahoma,40,400,Garfield County,47,470,"Garfield County, Oklahoma",52685,2204
G4000490,2008-2012,Oklahoma,40,400,Garvin County,49,490,"Garvin County, Oklahoma",47169,3246
G4000510,2008-2012,Oklahoma,40,400,Grady County,51,510,"Grady County, Oklahoma",57780,2938
G4000530,2008-2012,Oklahoma,40,400,Grant County,53,530,"Grant County, Oklahoma",58011,4312
G4000550,2008-2012,Oklahoma,40,400,Greer County,55,550,"Greer County, Oklahoma",47679,6494
G4000570,2008-2012,Oklahoma,40,400,Harmon County,57,570,"Harmon County, Oklahoma",35492,6136
G4000590,2008-2012,Oklahoma,40,400,Harper County,59,590,"Harper County, Oklahoma",52976,6736
G4000610,2008-2012,Oklahoma,40,400,Haskell County,61,610,"Haskell County, Oklahoma",49066,3805
G4000630,2008-2012,Oklahoma,40,400,Hughes County,63,630,"Hughes County, Oklahoma",44316,4078
G4000650,2008-2012,Oklahoma,40,400,Jackson County,65,650,"Jackson County, Oklahoma",52248,2810
G4000670,2008-2012,Oklahoma,40,400,Jefferson County,67,670,"Jefferson County, Oklahoma",43517,4100
G4000690,2008-2012,Oklahoma,40,400,Johnston County,69,690,"Johnston County, Oklahoma",40205,4565
G4000710,2008-2012,Oklahoma,40,400,Kay County,71,710,"Kay County, Oklahoma",51681,2400
G4000730,2008-2012,Oklahoma,40,400,Kingfisher County,73,730,"Kingfisher County, Oklahoma",61005,2851
G4000750,2008-2012,Oklahoma,40,400,Kiowa County,75,750,"Kiowa County, Oklahoma",45554,3243
G4000770,2008-2012,Oklahoma,40,400,Latimer County,77,770,"Latimer County, Oklahoma",49576,3069
G4000790,2008-2012,Oklahoma,40,400,Le Flore County,79,790,"Le Flore County, Oklahoma",44486,1986
G4000810,2008-2012,Oklahoma,40,400,Lincoln County,81,810,"Lincoln County, Oklahoma",53277,2822
G4000830,2008-2012,Oklahoma,40,400,Logan County,83,830,"Logan County, Oklahoma",66668,2967
G4000850,2008-2012,Oklahoma,40,400,Love County,85,850,"Love County, Oklahoma",50482,3183
G4000870,2008-2012,Oklahoma,40,400,McClain County,87,870,"McClain County, Oklahoma",68504,3533
G4000890,2008-2012,Oklahoma,40,400,McCurtain County,89,890,"McCurtain County, Oklahoma",42059,2621
G4000910,2008-2012,Oklahoma,40,400,McIntosh County,91,910,"McIntosh County, Oklahoma",41413,2454
G4000930,2008-2012,Oklahoma,40,400,Major County,93,930,"Major County, Oklahoma",55399,4179
G4000950,2008-2012,Oklahoma,40,400,Marshall County,95,950,"Marshall County, Oklahoma",49279,4762
G4000970,2008-2012,Oklahoma,40,400,Mayes County,97,970,"Mayes County, Oklahoma",51811,1810
G4000990,2008-2012,Oklahoma,40,400,Murray County,99,990,"Murray County, Oklahoma",53622,7751
G4001010,2008-2012,Oklahoma,40,400,Muskogee County,101,1010,"Muskogee County, Oklahoma",47839,2075
G4001030,2008-2012,Oklahoma,40,400,Noble County,103,1030,"Noble County, Oklahoma",55267,4195
G4001050,2008-2012,Oklahoma,40,400,Nowata County,105,1050,"Nowata County, Oklahoma",48513,4728
G4001070,2008-2012,Oklahoma,40,400,Okfuskee County,107,1070,"Okfuskee County, Oklahoma",42132,4671
G4001090,2008-2012,Oklahoma,40,400,Oklahoma County,109,1090,"Oklahoma County, Oklahoma",57917,703
G4001110,2008-2012,Oklahoma,40,400,Okmulgee County,111,1110,"Okmulgee County, Oklahoma",49069,2086
G4001130,2008-2012,Oklahoma,40,400,Osage County,113,1130,"Osage County, Oklahoma",52579,2362
G4001150,2008-2012,Oklahoma,40,400,Ottawa County,115,1150,"Ottawa County, Oklahoma",43647,1429
G4001170,2008-2012,Oklahoma,40,400,Pawnee County,117,1170,"Pawnee County, Oklahoma",52830,3637
G4001190,2008-2012,Oklahoma,40,400,Payne County,119,1190,"Payne County, Oklahoma",56841,2674
G4001210,2008-2012,Oklahoma,40,400,Pittsburg County,121,1210,"Pittsburg County, Oklahoma",50953,3147
G4001230,2008-2012,Oklahoma,40,400,Pontotoc County,123,1230,"Pontotoc County, Oklahoma",52900,2685
G4001250,2008-2012,Oklahoma,40,400,Pottawatomie County,125,1250,"Pottawatomie County, Oklahoma",51526,1863
G4001270,2008-2012,Oklahoma,40,400,Pushmataha County,127,1270,"Pushmataha County, Oklahoma",36979,4932
G4001290,2008-2012,Oklahoma,40,400,Roger Mills County,129,1290,"Roger Mills County, Oklahoma",62500,4540
G4001310,2008-2012,Oklahoma,40,400,Rogers County,131,1310,"Rogers County, Oklahoma",68159,1593
G4001330,2008-2012,Oklahoma,40,400,Seminole County,133,1330,"Seminole County, Oklahoma",44147,2496
G4001350,2008-2012,Oklahoma,40,400,Sequoyah County,135,1350,"Sequoyah County, Oklahoma",44936,3142
G4001370,2008-2012,Oklahoma,40,400,Stephens County,137,1370,"Stephens County, Oklahoma",55800,2826
G4001390,2008-2012,Oklahoma,40,400,Texas County,139,1390,"Texas County, Oklahoma",57987,4860
G4001410,2008-2012,Oklahoma,40,400,Tillman County,141,1410,"Tillman County, Oklahoma",43696,4296
G4001430,2008-2012,Oklahoma,40,400,Tulsa County,143,1430,"Tulsa County, Oklahoma",60622,963
G4001450,2008-2012,Oklahoma,40,400,Wagoner County,145,1450,"Wagoner County, Oklahoma",63523,1627
G4001470,2008-2012,Oklahoma,40,400,Washington County,147,1470,"Washington County, Oklahoma",57273,3221
G4001490,2008-2012,Oklahoma,40,400,Washita County,149,1490,"Washita County, Oklahoma",57692,6467
G4001510,2008-2012,Oklahoma,40,400,Woods County,151,1510,"Woods County, Oklahoma",61667,2382
G4001530,2008-2012,Oklahoma,40,400,Woodward County,153,1530,"Woodward County, Oklahoma",61961,4004
G4100010,2008-2012,Oregon,41,410,Baker County,1,10,"Baker County, Oregon",49864,5051
G4100030,2008-2012,Oregon,41,410,Benton County,3,30,"Benton County, Oregon",74399,2188
G4100050,2008-2012,Oregon,41,410,Clackamas County,5,50,"Clackamas County, Oregon",76561,1508
G4100070,2008-2012,Oregon,41,410,Clatsop County,7,70,"Clatsop County, Oregon",53158,3027
G4100090,2008-2012,Oregon,41,410,Columbia County,9,90,"Columbia County, Oregon",64674,3504
G4100110,2008-2012,Oregon,41,410,Coos County,11,110,"Coos County, Oregon",48671,1885
G4100130,2008-2012,Oregon,41,410,Crook County,13,130,"Crook County, Oregon",48585,2837
G4100150,2008-2012,Oregon,41,410,Curry County,15,150,"Curry County, Oregon",50952,6224
G4100170,2008-2012,Oregon,41,410,Deschutes County,17,170,"Deschutes County, Oregon",61729,1452
G4100190,2008-2012,Oregon,41,410,Douglas County,19,190,"Douglas County, Oregon",47932,1962
G4100210,2008-2012,Oregon,41,410,Gilliam County,21,210,"Gilliam County, Oregon",57656,8561
G4100230,2008-2012,Oregon,41,410,Grant County,23,230,"Grant County, Oregon",42366,5455
G4100250,2008-2012,Oregon,41,410,Harney County,25,250,"Harney County, Oregon",47207,8517
G4100270,2008-2012,Oregon,41,410,Hood River County,27,270,"Hood River County, Oregon",63977,4711
G4100290,2008-2012,Oregon,41,410,Jackson County,29,290,"Jackson County, Oregon",53448,1490
G4100310,2008-2012,Oregon,41,410,Jefferson County,31,310,"Jefferson County, Oregon",48538,4539
G4100330,2008-2012,Oregon,41,410,Josephine County,33,330,"Josephine County, Oregon",46669,2278
G4100350,2008-2012,Oregon,41,410,Klamath County,35,350,"Klamath County, Oregon",50067,2176
G4100370,2008-2012,Oregon,41,410,Lake County,37,370,"Lake County, Oregon",51250,5731
G4100390,2008-2012,Oregon,41,410,Lane County,39,390,"Lane County, Oregon",56008,1644
G4100410,2008-2012,Oregon,41,410,Lincoln County,41,410,"Lincoln County, Oregon",54912,2950
G4100430,2008-2012,Oregon,41,410,Linn County,43,430,"Linn County, Oregon",55401,1637
G4100450,2008-2012,Oregon,41,410,Malheur County,45,450,"Malheur County, Oregon",47546,2438
G4100470,2008-2012,Oregon,41,410,Marion County,47,470,"Marion County, Oregon",54487,1234
G4100490,2008-2012,Oregon,41,410,Morrow County,49,490,"Morrow County, Oregon",52761,2757
G4100510,2008-2012,Oregon,41,410,Multnomah County,51,510,"Multnomah County, Oregon",65311,1022
G4100530,2008-2012,Oregon,41,410,Polk County,53,530,"Polk County, Oregon",63412,2799
G4100550,2008-2012,Oregon,41,410,Sherman County,55,550,"Sherman County, Oregon",54400,5832
G4100570,2008-2012,Oregon,41,410,Tillamook County,57,570,"Tillamook County, Oregon",49334,3257
G4100590,2008-2012,Oregon,41,410,Umatilla County,59,590,"Umatilla County, Oregon",56800,1626
G4100610,2008-2012,Oregon,41,410,Union County,61,610,"Union County, Oregon",51964,2589
G4100630,2008-2012,Oregon,41,410,Wallowa County,63,630,"Wallowa County, Oregon",50813,3026
G4100650,2008-2012,Oregon,41,410,Wasco County,65,650,"Wasco County, Oregon",53117,4021
G4100670,2008-2012,Oregon,41,410,Washington County,67,670,"Washington County, Oregon",77351,1462
G4100690,2008-2012,Oregon,41,410,Wheeler County,69,690,"Wheeler County, Oregon",46250,5845
G4100710,2008-2012,Oregon,41,410,Yamhill County,71,710,"Yamhill County, Oregon",62914,2324
G4200010,2008-2012,Pennsylvania,42,420,Adams County,1,10,"Adams County, Pennsylvania",68583,2208
G4200030,2008-2012,Pennsylvania,42,420,Allegheny County,3,30,"Allegheny County, Pennsylvania",68968,574
G4200050,2008-2012,Pennsylvania,42,420,Armstrong County,5,50,"Armstrong County, Pennsylvania",53801,1462
G4200070,2008-2012,Pennsylvania,42,420,Beaver County,7,70,"Beaver County, Pennsylvania",60947,1417
G4200090,2008-2012,Pennsylvania,42,420,Bedford County,9,90,"Bedford County, Pennsylvania",51434,1603
G4200110,2008-2012,Pennsylvania,42,420,Berks County,11,110,"Berks County, Pennsylvania",66212,989
G4200130,2008-2012,Pennsylvania,42,420,Blair County,13,130,"Blair County, Pennsylvania",55152,1181
G4200150,2008-2012,Pennsylvania,42,420,Bradford County,15,150,"Bradford County, Pennsylvania",54618,1685
G4200170,2008-2012,Pennsylvania,42,420,Bucks County,17,170,"Bucks County, Pennsylvania",93311,1272
G4200190,2008-2012,Pennsylvania,42,420,Butler County,19,190,"Butler County, Pennsylvania",72826,1327
G4200210,2008-2012,Pennsylvania,42,420,Cambria County,21,210,"Cambria County, Pennsylvania",54046,891
G4200230,2008-2012,Pennsylvania,42,420,Cameron County,23,230,"Cameron County, Pennsylvania",52782,4497
G4200250,2008-2012,Pennsylvania,42,420,Carbon County,25,250,"Carbon County, Pennsylvania",59411,2796
G4200270,2008-2012,Pennsylvania,42,420,Centre County,27,270,"Centre County, Pennsylvania",69140,2158
G4200290,2008-2012,Pennsylvania,42,420,Chester County,29,290,"Chester County, Pennsylvania",104431,1175
G4200310,2008-2012,Pennsylvania,42,420,Clarion County,31,310,"Clarion County, Pennsylvania",54735,1398
G4200330,2008-2012,Pennsylvania,42,420,Clearfield County,33,330,"Clearfield County, Pennsylvania",50553,1163
G4200350,2008-2012,Pennsylvania,42,420,Clinton County,35,350,"Clinton County, Pennsylvania",53009,1645
G4200370,2008-2012,Pennsylvania,42,420,Columbia County,37,370,"Columbia County, Pennsylvania",56594,1736
G4200390,2008-2012,Pennsylvania,42,420,Crawford County,39,390,"Crawford County, Pennsylvania",51997,1525
G4200410,2008-2012,Pennsylvania,42,420,Cumberland County,41,410,"Cumberland County, Pennsylvania",76599,1462
G4200430,2008-2012,Pennsylvania,42,420,Dauphin County,43,430,"Dauphin County, Pennsylvania",68183,1212
G4200450,2008-2012,Pennsylvania,42,420,Delaware County,45,450,"Delaware County, Pennsylvania",81492,1160
G4200470,2008-2012,Pennsylvania,42,420,Elk County,47,470,"Elk County, Pennsylvania",54363,2508
G4200490,2008-2012,Pennsylvania,42,420,Erie County,49,490,"Erie County, Pennsylvania",58254,918
G4200510,2008-2012,Pennsylvania,42,420,Fayette County,51,510,"Fayette County, Pennsylvania",47651,1609
G4200530,2008-2012,Pennsylvania,42,420,Forest County,53,530,"Forest County, Pennsylvania",45203,3965
G4200550,2008-2012,Pennsylvania,42,420,Franklin County,55,550,"Franklin County, Pennsylvania",61713,1564
G4200570,2008-2012,Pennsylvania,42,420,Fulton County,57,570,"Fulton County, Pennsylvania",54905,2476
G4200590,2008-2012,Pennsylvania,42,420,Greene County,59,590,"Greene County, Pennsylvania",54035,3562
G4200610,2008-2012,Pennsylvania,42,420,Huntingdon County,61,610,"Huntingdon County, Pennsylvania",54305,1796
G4200630,2008-2012,Pennsylvania,42,420,Indiana County,63,630,"Indiana County, Pennsylvania",54785,1664
G4200650,2008-2012,Pennsylvania,42,420,Jefferson County,65,650,"Jefferson County, Pennsylvania",50671,1212
G4200670,2008-2012,Pennsylvania,42,420,Juniata County,67,670,"Juniata County, Pennsylvania",52903,2385
G4200690,2008-2012,Pennsylvania,42,420,Lackawanna County,69,690,"Lackawanna County, Pennsylvania",59379,1316
G4200710,2008-2012,Pennsylvania,42,420,Lancaster County,71,710,"Lancaster County, Pennsylvania",67016,830
G4200730,2008-2012,Pennsylvania,42,420,Lawrence County,73,730,"Lawrence County, Pennsylvania",55023,1474
G4200750,2008-2012,Pennsylvania,42,420,Lebanon County,75,750,"Lebanon County, Pennsylvania",64384,1293
